model,domain,run,entropy,perplexity,repeat_rate,switch_rate,load_cv,load_entropy,gini,settling_time,oscillation,latency_ms,text,phase
Nomadic_NoEnv,code,0,0.09403772389430534,1.1035426029955917,0.0714285714285714,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.79638394030243,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)

# 팩토리얼
def factorial(n):
    if n == 0: return 1
    ",stable
Nomadic_NoErr,code,0,0.18314585215592705,1.2573123005380513,0.050000000000000044,0.35,0.7582875443293263,1.1083595465852134,0.1500000000212499,2.7857142857142856,0.10526315789473684,177.7208577910479,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)
 
# print(fib(10))
 
 
 
 
 
 
 ",stable
Vanilla,code,1,0.28883418195036936,1.301190087137219,0.16129032258064513,0.0,0.0,0.0,0.0,0.0,0.0,116.04437437313548,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)
# 1 1 2 3 5 8 ...
# 1 1 2 3",stable
Nomadic_Blind,code,1,0.1458878730925618,1.101079843101714,0.040000000000000036,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,120.8891341940121,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 1부터 n까지의 수의 합
def sum_1_n(n):
    return n * (",stable
Nomadic_Full,code,1,0.20853835811147103,1.1437024895610868,0.040000000000000036,0.175,0.8860022572448673,1.0401683970732465,0.18750000002031242,5.571428571428571,0.0,153.182317656732,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 1부터 10까지의 수의 합
print(sum(range(1, 11",stable
MoD,code,1,0.1153082443569319,1.0478239013113693,0.1923076923076923,0.525,0.49874843354409387,0.9475258313739963,-0.08333333330625003,1.8571428571428572,0.10526315789473684,212.34940546269377,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 팩토리얼
def factorial(n):
    if n <= 1: return 1
    return n",stable
ECR,code,1,0.31451997058939013,1.223262413310097,0.2068965517241379,0.575,0.9974968669884381,1.5307207651338288,0.3357142857308928,1.5217391304347827,0.07894736842105263,224.75477916418978,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 팩토리얼 계산
def factorial(n): 
    if n <= 1: return n
",stable
Sigma_MoE,code,1,0.15738054887502018,1.16295731334491,0.040000000000000036,0.575,0.43011626330911973,1.2852343426776518,-0.012499999974687537,1.6956521739130435,0.10526315789473684,687.0862442089823,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)

# 10번째 피보나치 수를 계산하는 예시이다.
print(fib(10))",stable
BiLevel_MoE,code,1,0.10128432679277824,1.0506001923696677,0.11538461538461542,0.4,0.7044501401274347,0.8088161630683142,0.050000000023749935,2.4375,0.13157894736842105,192.77979428356483,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)


# 팩토리얼
def factorial(n):
    if n == 1: return 1
    return n",stable
RoutingFree_MoE,code,1,0.4615224228700754,1.3333520301243948,0.0357142857142857,0.95,0.5279678019033808,2.2606083691821275,0.20000000001999996,1.0263157894736843,0.15789473684210525,287.6822859552296,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)
 # print(fib(5))  1 2 3 5 8)


# 1부터 n",stable
Nomadic_NoDx,code,1,0.07130072367535242,1.033283390221649,0.1923076923076923,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,118.06340155225601,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 팩토리얼
def factorial(n):
    if n <= 1: return 1
    return n",stable
Nomadic_NoEnv,code,1,0.09713412895967402,1.068483315112862,0.07692307692307687,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.65229877609795,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 팩토리얼
def factorial(n):
    if n == 0: return 1
    return n",stable
Nomadic_NoErr,code,1,0.1604489630834806,1.0664275199770266,0.03703703703703709,0.325,0.7483314772425385,1.5093957501572368,0.23333333335249995,3.0,0.0,174.97783897015867,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 1부터 n까지의 수의 합
def sum_1_n(n):
    n *",stable
Vanilla,code,2,0.906250497759902,1.7112889122830848,0.038461538461538436,0.0,0.0,0.0,0.0,0.0,0.0,116.8156300298153,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 10까지 10개의 수 10개 10개를 더한 값이다.
",stable
Nomadic_Blind,code,2,0.08451116832470962,1.100217459154086,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.53158838807565,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 100000000000000000000000",stable
Nomadic_Full,code,2,0.24014730366149636,1.213275143596237,0.038461538461538436,0.3,0.7483314772425385,1.5494627151674467,0.20833333335312498,3.25,0.0,171.4860443731161,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 1부터 10까지의 수들의 합이다. 55이다.
def sum_1",stable
MoD,code,2,0.22724808254290885,1.2345900519555433,0.0,0.525,0.49117206757287457,0.9656553695895362,-0.0666666666400002,1.8571428571428572,0.15789473684210525,209.869450343288,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 1부터 N까지의 수의 합
def sum_to_N(N):
    return N * (",stable
ECR,code,2,0.2485823814284231,1.074341336118805,0.04166666666666663,0.7,0.5184110337683916,1.4593504870171752,0.09000000002274988,1.3928571428571428,0.07894736842105263,241.12011616416024,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# print(fib(10)) 8)이다.

# print(fib(15)) 1",stable
Sigma_MoE,code,2,0.08523150612144881,1.0416555865967525,0.03703703703703709,0.15,1.2020815279269745,0.3943976911474428,0.23333333335249995,3.8333333333333335,0.02631578947368421,682.9695779701639,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


print(fib(10))


# 1 1 2 3 5 8 13",stable
BiLevel_MoE,code,2,0.10974634055744319,1.1186236718622453,0.0357142857142857,0.375,0.7356969484229307,0.7534119979059704,0.06666666668999988,2.6,0.10526315789473684,188.88607800002305,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)


# 팩토리얼
def factorial(n):
    return 1 if n == 0 else n * factorial(",stable
RoutingFree_MoE,code,2,0.5026769666315886,1.2995609446962408,0.03703703703703709,0.925,0.5012484412562422,2.2630640068266046,0.19090909092931796,1.054054054054054,0.13157894736842105,281.93142967162447,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)

# 1부터 n까지의 수들의 합을 구하는 함수이다.
def sum_to_n(",stable
Nomadic_NoDx,code,2,0.07130072367535242,1.033283390221649,0.1923076923076923,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.33005752241536,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 팩토리얼
def factorial(n):
    if n <= 1: return 1
    return n",stable
Nomadic_NoEnv,code,2,0.27876899269263744,1.554066728493629,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,119.12647847761878,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n-1) + fib(n-2)

# 입력값으로 n을 받아 리턴하는 함수
def fibonacci(n):
    return fib(n)

",stable
Nomadic_NoErr,code,2,0.08632162939021767,1.0472096911300792,0.1071428571428571,0.325,0.46770717328827927,1.5095446872837632,0.04000000002399995,3.0,0.0,173.1068449254094,"# 피보나치 수열
def fib(n):
    if n <= 1: return n
    return fib(n - 1) + fib(n - 2)


# 팩토리얼
def factorial(n):
    if n == 1: return 1
    ",stable
Vanilla,code,0,0.17991085663306877,1.1053727542124665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.5509165857428,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]
 
 
 
 
 
 
 
 
 
 
 
 
",stable
Nomadic_Blind,code,0,0.05215376842966881,1.0381679778440338,0.2727272727272727,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,117.89365972856884,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(reverse=",stable
Nomadic_Full,code,0,0.07205135381040438,1.1011114554240384,0.28,0.25,0.42426406866950206,1.289921982209012,-0.024999999974375076,3.7,0.0,154.0594478999992,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

# arr = [3, 1, 4, 1, 5]
# arr.",stable
MoD,code,0,0.1056257423046568,1.1583898551684002,0.17391304347826086,0.475,0.6490377492386806,0.8357940952133491,0.016666666691249943,2.0526315789473686,0.15789473684210525,191.16883502855282,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [1, 2, 3, 4, 5]
arr.sort()",stable
ECR,code,0,0.26574438166189795,1.1015124408954233,0.28,0.5,1.1374313164655536,1.102903581187551,0.3100000000172498,1.95,0.07894736842105263,202.4665438115915,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output [1, 1, 3, 4, 5]

# arr = [3, 1,  4, 1, 5]
# arr.",stable
Sigma_MoE,code,0,0.160089479700409,1.2423172099099533,0.0,0.7,0.979795896941807,1.5759952289493766,0.29285714287482145,1.3928571428571428,0.15789473684210525,654.5747496142992,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]


for num in range(1, 6): print(num)  # 1 2 3 4",stable
BiLevel_MoE,code,0,0.06485924990855804,1.117569874550839,0.26086956521739135,0.325,0.677310859156405,0.8492141466848026,0.033333333357499884,3.0,0.13157894736842105,172.19863698571447,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
 print(arr)  # Output: [1, 1, 3, 4, 5",stable
RoutingFree_MoE,code,0,0.3914846632691479,1.1998131407754025,0.1785714285714286,0.875,0.8314144571871555,2.102204511078228,0.3272727272895454,1.1142857142857143,0.15789473684210525,258.7489478142483,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output [1, 1, 3, 4, 5]

for i in range(len arr): print arr[i])

for i in range(len arr): print",stable
Nomadic_NoDx,code,0,0.049603620426579266,1.0207862259239,0.26086956521739135,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.30167337145707,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(",stable
Nomadic_NoEnv,code,0,0.05521392153574438,1.0389632024647648,0.2727272727272727,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,112.25589048574746,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(reverse=",stable
Nomadic_NoErr,code,0,0.08434588762701012,1.0528625804022897,0.30434782608695654,0.325,0.44158804327223355,1.2920494618513032,-0.012499999974687537,3.0,0.0,168.5995888857308,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort()
print",stable
Vanilla,code,1,0.19477748488716315,1.174666940882684,0.2272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,111.34685065216205,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [ 1,  1, 3, 4, 5]
print(sorted(arr))  # [ 1, 1, 3, 4, ",stable
Nomadic_Blind,code,1,0.11128899914007011,1.1667840653269368,0.0,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.58420158570725,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]
print(arr.reverse())  # [5, 4, 3, 1, 1]
",stable
Nomadic_Full,code,1,0.06181142813176348,1.0273434469947869,0.30434782608695654,0.225,0.29999999997,1.3440752924146289,-0.09999999997250009,4.111111111111111,0.0,153.12062977141716,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort()",stable
MoD,code,1,0.09272977644853726,1.0780984326817542,0.26086956521739135,0.425,0.6284902544516898,0.8451132565429529,2.4999891046206812e-11,2.2941176470588234,0.15789473684210525,180.10976735713484,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(",stable
ECR,code,1,0.7936468731628338,2.16301202464932,0.0,0.675,0.8139410296625456,1.6523127483167674,0.27142857144678567,1.4444444444444444,0.18421052631578946,192.52224860714963,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output [1, 1, 3, 4, 5]
```
<unused56>python_and_binary_search/binary_search.py
<unused55><unused53>"""""" <unused54>""""""",stable
Sigma_MoE,code,1,0.12373099835297034,1.124581079650268,0.0,0.9,0.6082762529081667,1.883611143794194,0.21250000001968739,1.0833333333333333,0.15789473684210525,659.3259303571748,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]
print(sorted(range(5)))  # [0, 1, 2, 3, 4",stable
BiLevel_MoE,code,1,0.0691212403409498,1.0469298471881265,0.26086956521739135,0.3,0.5208166663609303,0.9540178242376006,-0.04999999997375015,3.25,0.05263157894736842,169.96929068575682,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
print(arr)  # Output: [1, 1, 3, 4, 5",stable
RoutingFree_MoE,code,1,0.3716613299693563,1.4132249308371156,0.0,0.925,0.6041522984984828,2.303032718427374,0.24583333335218738,1.054054054054054,0.10526315789473684,268.7339026857184,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output [1, 1, 3, 4, 5]
print ""no duplicates"" if len(set(arr)) == len(arr) else ""has duplicates""


",stable
Nomadic_NoDx,code,1,0.07651473859044347,1.2104893006940134,0.21739130434782605,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.1939091571008,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [1, 3, 4, 1, 5]
arr.sort()",stable
Nomadic_NoEnv,code,1,0.05521392153574438,1.0389632024647648,0.2727272727272727,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,113.99102945714341,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(reverse=",stable
Nomadic_NoErr,code,1,0.06026706509988426,1.0266155904662417,0.30434782608695654,0.225,0.29999999997,1.3440752924146289,-0.09999999997250009,4.111111111111111,0.0,153.7525720857437,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort()",stable
Vanilla,code,2,0.18744883867284443,1.0428825527426042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.33993021426431,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 3, 4, 5]
 
 
 
 
 
 
 
 
 
 
 
 
 
 ",stable
Nomadic_Blind,code,2,0.062217012729793165,1.0723088939069645,0.26086956521739135,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.91597579998987,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
arr = [3, 1, 4, 1, 5]
arr.sort(",stable
Nomadic_Full,code,2,0.06181142813176348,1.0273434469947869,0.30434782608695654,0.225,0.29999999997,1.3440752924146289,-0.09999999997250009,4.111111111111111,0.0,150.157963699998,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort()",stable
MoD,code,2,0.09927594952517169,1.0388409848848879,0.30434782608695654,0.375,0.6133922072732605,0.85173214375725,-0.01666666664125005,2.6,0.13157894736842105,175.97435225714955,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
arr = [3, 1, 4, 1, 5]
arr.sort()",stable
ECR,code,2,0.24537867825533793,1.1417005443493597,0.29166666666666663,0.775,0.5590169942771195,1.7941257835957543,0.15714285716392862,1.2580645161290323,0.07894736842105263,242.73705242854444,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # output [1, 1, 3, 4, 5]
print(arr)  # output [1, 1, 3, 4, 5] (",stable
Sigma_MoE,code,2,0.15132740279153578,1.2077039601608879,0.0,0.425,0.9493418772311756,0.6523477352252708,0.1500000000212499,1.4705882352941178,0.21052631578947367,661.8715295571227,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]


def is_sorted(arr):
    return arr == sorted(arr)


print(is_sorted([1",stable
BiLevel_MoE,code,2,0.18471261435718483,1.1539011791206133,0.040000000000000036,0.4,0.6133922072732605,0.8799042926392264,2.5000002068509275e-11,2.4375,0.13157894736842105,184.58398321428314,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 3, 4, 5]
print( "" "".join(map(str, arr)))  # ""1 3 4 5""

arr = [",stable
RoutingFree_MoE,code,2,0.3110782484576703,1.1793973136454854,0.04761904761904767,0.825,0.9374166627517149,1.8139714021035893,0.36666666668250003,1.1818181818181819,0.15789473684210525,251.91649205714512,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # [1, 1, 3, 4, 5]

print(sorted([1, 4, 3, 5]))  # [1, 3, ",stable
Nomadic_NoDx,code,2,0.062217012729793165,1.0723088939069645,0.26086956521739135,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.71160755713105,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
arr = [3, 1, 4, 1, 5]
arr.sort(",stable
Nomadic_NoEnv,code,2,0.052726056381898104,1.021990427112698,0.26086956521739135,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,114.75830189998045,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]

arr = [3, 1, 4, 1, 5]
arr.sort(",stable
Nomadic_NoErr,code,2,0.0958381302180839,1.0943396948721955,0.26086956521739135,0.35,0.49371044139157366,1.447848022518491,0.06000000002349992,2.642857142857143,0.02631578947368421,174.26377588573294,"arr = [3, 1, 4, 1, 5]
arr.sort()
print(arr)  # Output: [1, 1, 3, 4, 5]
print(arr)  # Output: [1, 1, 3, 4, 5",stable
Vanilla,code,0,0.6305198693240527,1.2369062491402603,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,148.70910105880694,"const greeting = (name) => `Hello, ${name}!`

greeting(`John`)

console.log(greeting(`John`))

// Hello, John!

const greeting = (name) => `Hello, ${name}!`",stable
Nomadic_Blind,code,0,0.15431393190953763,1.0571649007369617,0.23809523809523814,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,156.75537290200523,"const greeting = (name) => `Hello, ${name}!`;

const greet = (name) => console.log(greeting(name));

greet('John');

// Output: Hello, John!

const greet = (name)",stable
Nomadic_Full,code,0,0.2751168785374034,1.3993541742729854,0.0,0.3125,0.8838834762622135,1.040839837023239,0.18750000005078127,3.0,0.07142857142857142,157.35401253344511,"const greeting = (name) => `Hello, ${name}!`
console.log(greeting('John'))
<unused56>",stable
MoD,code,0,0.6051048853370162,1.7821128926403995,0.0,0.325,0.6882949948451881,0.7769347907587627,0.033333333357499884,3.0,0.05263157894736842,199.39880464406056,"const greeting = (name) => `Hello, ${name}!`;

// Example usage:
console.log(greeting('John'));
<unused56>src/components/TodoList.jsx
<unused55>         <TodoList
            todos={todos}
           ",stable
ECR,code,0,0.3128464046909357,1.0960747513208706,0.5833333333333333,0.15,0.8499999999575,0.2663844630679204,-0.07499999997312523,3.1666666666666665,0.10526315789473684,192.129722882408,"const greeting = (name) => `Hello, ${name}!`

const greet = (name) => `Hello, ${name}!`

const greet = (name) => `Hello, ${name}!`

const greet = (name",stable
Sigma_MoE,code,0,0.28562183506035516,1.1972037604561105,0.125,0.7,1.1330269191075348,1.6830582725917635,0.42777777779208337,1.3928571428571428,0.21052631578947367,892.1789528235511,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting('John'))

 console.log(greeting('Jane'))

const greet = name => `Hello, ${name}!`

 console.log(",stable
BiLevel_MoE,code,0,0.4106275805060533,1.3912750548742676,0.0,0.25,1.0960155107569474,0.5266811645899826,0.1833333333537499,3.9,0.13157894736842105,159.58719416899632,"const greeting = (name) => `Hello, ${name}!`

console.log greeting('John')
<unused56>src/components/Header.jsx
<unused53><unused55>t Header
<unused54>const Header = () => <h1>Header</h1>

export defau",stable
RoutingFree_MoE,code,0,0.5537744487752206,1.5369691991367715,0.0,0.875,0.7176350045050757,2.2538915032179174,0.2875000000178125,1.1142857142857143,0.05263157894736842,322.4195288596348,"const greeting = (name) => `Hello, ${name}!` <unused54>;<unused56>src/components/App.jsx
import React from 'react';
import Header from './Header';
import Footer from './Footer';
import Main from",stable
Nomadic_NoDx,code,0,0.20537158201382075,1.2457521154730635,0.09999999999999998,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,144.79315314542458,"const greeting = (name) => `Hello, ${name}!`;

const greet = (name) => {
  console.log(greeting(name));
};

greet(""Alice""); // Output: Hello, Alice!
<unused56>src",stable
Nomadic_NoEnv,code,0,0.17179809004107843,1.142627008259256,0.23809523809523814,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,156.7748917646788,"const greeting = (name) => `Hello, ${name}!`;

const greet = (name) => console.log(greeting(name));

greet('John');

// Output: Hello, John!

const greeting = (name)",stable
Nomadic_NoErr,code,0,0.23343333143175188,1.3637523141727208,0.44999999999999996,0.125,1.189537725218078,0.7220931091313525,0.33750000001656244,7.8,0.0,188.78787678427307,"const greeting = (name) => `Hello, ${name}!`

greeting

​

console.log(greeting('Alice'))

​

​

​

​

​

​

​

​

​

​

​

",stable
Vanilla,code,1,0.6406868731835857,1.3134987011087773,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,151.31430896080394,"const greeting = (name) => `Hello, ${name}!`

 greeting ( ""John"" ) 

 console. log ( ""Hello, John"" ) 

 console. log ( ""Hello, John"" ) 

 console. log",stable
Nomadic_Blind,code,1,0.18171461209996145,1.1843840629064222,0.125,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,157.4177577646932,"const greeting = (name) => `Hello, ${name}!`;
const greet = (name) => console.log(greeting(name));
greet('John');
greet('Jane');
greet('Alice');
greet('Bob');",stable
Nomadic_Full,code,1,0.20822829927534653,1.1129803019027942,0.4285714285714286,0.55,0.7373940600954569,1.360561558949244,0.18000000002049976,1.7727272727272727,0.10526315789473684,279.466310431399,"const greeting = (name) => `Hello, ${name}!`

greeting('John') // 'Hello, John!'

const greeting = (name) => `Hello, ${name}!`

greeting('John') // 'Hello, John",stable
MoD,code,1,0.3648263627071212,1.3588981108977083,0.125,0.5,0.5689903337943778,0.8990737634631184,-0.0333333333075001,1.95,0.18421052631578946,210.03475704615434,"const greeting = (name) => `Hello, ${name}!`;

const greetUser = (name) => console.log(greeting(name));
<unused56>src/App.js
<unused53><unused55><unused54>import './App.css';
import",stable
ECR,code,1,0.7898944060885696,1.868137767045829,0.125,0.775,0.8558621383028051,1.390993655419291,0.291666666684375,1.2580645161290323,0.18421052631578946,335.0476209411949,"const greeting = (name) => `Hello, ${name}!`

 console.log(greeting('Mousavirs'))

const greet = (name) => console.log(`Hello, ${name}!` )

greet('Mous",stable
Sigma_MoE,code,1,0.18564649278829215,1.1474992577892602,0.38095238095238093,0.425,0.8689073597622475,0.9468123259852295,0.2125000000196875,2.1176470588235294,0.13157894736842105,895.8737254901743,"const greeting = (name) => `Hello, ${name}!`;

const greetUser = (name) => console.log( `Hello, ${name}!`);

const greetUser = (name) => console.log( `Hello,",stable
BiLevel_MoE,code,1,0.37105229958377073,1.2692541419376406,0.0,0.25,0.9974968670881876,0.6128694521619495,0.16666666668749996,3.9,0.05263157894736842,219.31870201960385,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting('John'))

console.log(greeting(' Jane'))

console.log(greeting ' everyone')

console. log(' Hello')

console",stable
RoutingFree_MoE,code,1,0.6627151921216864,1.4743717655653306,0.0,0.925,0.6864765106985179,2.1779321126428273,0.2636363636547726,1.054054054054054,0.05263157894736842,263.09040634719673,"const greeting = (name) => `Hello, ${name}!` <unused56>main.js
<unused53><unused55><unused54>console.log('Hello from main.js!');
<unused56>app.js
<unused53> console.log('Hello from app.js!');",stable
Nomadic_NoDx,code,1,0.07984889771729878,1.0504665770237038,0.6666666666666667,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,156.32984431367197,"const greeting = (name) => `Hello, ${name}!`;

const greeting = (name) => `Hello, ${name}!`;

const greeting = (name) => `Hello, ${name}!`;

const greeting = (name",stable
Nomadic_NoEnv,code,1,0.16176758602773117,1.2704724763684114,0.4,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,157.141216196061,"const greeting = (name) => `Hello, ${name}!`;

const greet = (name) => console.log(greeting(name));

greet('John');

const greet = (name) => `Hello, ${name}!`;",stable
Nomadic_NoErr,code,1,0.22671276479566474,1.2150953952297314,0.0714285714285714,0.375,0.8774964386075877,1.4599473841788915,0.26666666668499994,2.6,0.07894736842105263,238.2979900588301,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting('John'))

// console.log(greeting('John'))

// console.log('Hello, John!')

// console.log('Hello",stable
Vanilla,code,2,0.7066359044925775,1.8210162528737668,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,150.48721923527657,"const greeting = (name) => `Hello, ${name}!`

console.log(greeting(' John ')); // ' Hello, John ' 

// let name = ' John '; 

// console. log( ' Hello, John",stable
Nomadic_Blind,code,2,0.05767134679476871,1.1193447373830854,0.6666666666666667,0.0,0.0,-1.000000082690371e-10,-0.9999999999500002,40.0,0.0,156.5967666274981,"const greeting = (name) => `Hello, ${name}!`;
const greeting = (name) => `Hello, ${name}!`;
const greeting = (name) => `Hello, ${name}!`;
const greeting = (name",stable
Nomadic_Full,code,2,0.27378001731995,1.2493753161359817,0.3529411764705882,0.425,0.6224949798216247,1.4175469902092481,0.13000000002174983,2.2941176470588234,0.02631578947368421,253.84503572550943,"const greeting = (name) => `Hello, ${name}!`

greeting('John')

console.log('Hello John!')

const greeting = (name) => `Hello, ${name}!`

console.log(greeting('John",stable
MoD,code,2,0.4784661155342434,2.0288653592612897,0.09523809523809523,0.375,0.62849025445169,0.8451132565429529,2.4999891046206812e-11,2.6,0.07894736842105263,192.00602720000182,"const greeting = (name) => `Hello, ${name}!`;

export const greet = (name) => `${greeting(name)} says hello!`;<unused56>src/components/index.js
<unused53><unused55><unused54>export { default as Navbar",stable
